complaint_id,latent_syndicate_id,filer_cohort,hop_count_actual,cashout_zone_id,cmp_before_cashout,edge_case_tag
V2CMP_0053789,LSYN_0795,slow,0,V2_ZID_024,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0053790,LSYN_0076,fast,5,V2_ZID_080,True,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0053791,LSYN_0080,slow,3,V2_ZID_023,False,CROSS_STATE|CROSS_REGION
V2CMP_0053792,LSYN_0682,slow,5,V2_ZID_086,False,CROSS_STATE|CROSS_REGION
V2CMP_0053793,LSYN_0106,normal,1,V2_ZID_097,False,CROSS_STATE|CROSS_REGION
V2CMP_0053794,LSYN_0464,slow,5,V2_ZID_080,False,CROSS_STATE|CROSS_REGION
V2CMP_0053795,LSYN_0059,fast,2,V2_ZID_078,False,CROSS_STATE|CROSS_REGION
V2CMP_0053796,LSYN_0519,normal,3,V2_ZID_109,False,CROSS_STATE|CROSS_REGION
V2CMP_0053797,LSYN_0579,normal,3,V2_ZID_107,False,CROSS_STATE|CROSS_REGION
V2CMP_0053798,LSYN_0805,normal,4,V2_ZID_109,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0053799,LSYN_0591,normal,3,V2_ZID_020,False,CROSS_STATE|CROSS_REGION
V2CMP_0053800,LSYN_0047,normal,8,V2_ZID_032,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0053801,LSYN_0514,fast,2,V2_ZID_111,False,CROSS_STATE|CROSS_REGION
V2CMP_0053802,LSYN_0158,normal,3,V2_ZID_069,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0053803,LSYN_0090,normal,3,V2_ZID_054,False,SAME_STATE|VERY_SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0053804,LSYN_0180,normal,3,V2_ZID_093,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053805,LSYN_0310,normal,2,V2_ZID_118,False,CROSS_STATE|CROSS_REGION
V2CMP_0053806,LSYN_0787,fast,1,V2_ZID_093,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0053807,LSYN_0489,normal,3,V2_ZID_001,True,CROSS_STATE|LONG_WINDOW
V2CMP_0053808,LSYN_0738,normal,1,V2_ZID_046,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0053809,LSYN_0249,normal,2,V2_ZID_119,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053810,LSYN_0688,fast,4,V2_ZID_026,True,CROSS_STATE|CROSS_REGION|INTERVENTION|LONG_WINDOW
V2CMP_0053811,LSYN_0824,normal,2,V2_ZID_083,False,CROSS_STATE|CROSS_REGION
V2CMP_0053812,LSYN_0649,slow,2,V2_ZID_094,False,CROSS_STATE|CROSS_REGION
V2CMP_0053813,LSYN_0741,normal,2,V2_ZID_023,False,CROSS_STATE|CENSORED|SHORT_WINDOW
V2CMP_0053814,LSYN_0810,slow,3,V2_ZID_003,False,CROSS_STATE|CROSS_REGION
V2CMP_0053815,LSYN_0359,normal,2,V2_ZID_063,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0053816,LSYN_0135,fast,2,V2_ZID_003,False,CROSS_STATE|CROSS_REGION
V2CMP_0053817,LSYN_0402,slow,4,V2_ZID_113,False,CROSS_STATE|CROSS_REGION
V2CMP_0053818,LSYN_0100,fast,2,V2_ZID_002,False,CROSS_STATE
V2CMP_0053819,LSYN_0414,normal,4,V2_ZID_007,False,CROSS_STATE|CROSS_REGION
V2CMP_0053820,LSYN_0103,normal,2,V2_ZID_089,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053821,LSYN_0623,normal,3,V2_ZID_003,False,CROSS_STATE|CROSS_REGION
V2CMP_0053822,LSYN_0309,slow,2,V2_ZID_002,False,CROSS_STATE|CROSS_REGION|CENSORED|LONG_WINDOW
V2CMP_0053823,LSYN_0341,slow,3,V2_ZID_114,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053824,LSYN_0158,fast,4,V2_ZID_085,False,CROSS_STATE|CROSS_REGION
V2CMP_0053825,LSYN_0318,normal,2,V2_ZID_114,False,CROSS_STATE|CROSS_REGION
V2CMP_0053826,LSYN_0849,normal,2,V2_ZID_022,False,CROSS_STATE|CROSS_REGION
V2CMP_0053827,LSYN_0259,slow,1,V2_ZID_040,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0053828,LSYN_0127,normal,6,V2_ZID_112,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0053829,LSYN_0618,normal,1,V2_ZID_055,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0053830,LSYN_0529,normal,2,V2_ZID_063,False,CROSS_STATE|HOTSPOT_TARGET
V2CMP_0053831,LSYN_0328,normal,2,V2_ZID_095,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0053832,LSYN_0350,fast,6,V2_ZID_028,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053833,LSYN_0067,fast,2,V2_ZID_108,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053834,LSYN_0178,fast,7,V2_ZID_050,True,LONG_CHAIN|CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0053835,LSYN_0185,normal,5,V2_ZID_078,False,CROSS_STATE|CROSS_REGION
V2CMP_0053836,LSYN_0396,normal,2,V2_ZID_019,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0053837,LSYN_0394,fast,3,V2_ZID_049,False,CROSS_STATE|CROSS_REGION
V2CMP_0053838,LSYN_0663,fast,4,V2_ZID_072,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0053839,LSYN_0806,normal,2,V2_ZID_099,False,CROSS_STATE|CROSS_REGION
V2CMP_0053840,LSYN_0540,slow,1,V2_ZID_016,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053841,LSYN_0841,slow,2,V2_ZID_068,False,CROSS_STATE|CROSS_REGION
V2CMP_0053842,LSYN_0123,normal,4,V2_ZID_086,False,CROSS_STATE|CROSS_REGION
V2CMP_0053843,LSYN_0883,fast,1,V2_ZID_021,False,CROSS_STATE|CROSS_REGION
V2CMP_0053844,LSYN_0569,fast,1,V2_ZID_104,False,SAME_STATE|CROSS_REGION
V2CMP_0053845,LSYN_0378,slow,5,V2_ZID_005,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0053846,LSYN_0132,slow,3,V2_ZID_115,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053847,LSYN_0810,slow,3,V2_ZID_082,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0053848,LSYN_0232,fast,1,V2_ZID_074,False,CROSS_STATE|CROSS_REGION
V2CMP_0053849,LSYN_0491,normal,1,V2_ZID_035,False,CROSS_STATE|VERY_SHORT_WINDOW
V2CMP_0053850,LSYN_0205,normal,3,V2_ZID_036,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053851,LSYN_0526,slow,2,V2_ZID_101,False,CROSS_STATE|CROSS_REGION
V2CMP_0053852,LSYN_0425,slow,3,V2_ZID_063,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0053853,LSYN_0579,normal,5,V2_ZID_049,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053854,LSYN_0758,normal,2,V2_ZID_091,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053855,LSYN_0276,normal,4,V2_ZID_050,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053856,LSYN_0645,normal,2,V2_ZID_043,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053857,LSYN_0745,normal,3,V2_ZID_119,False,CROSS_STATE|CROSS_REGION
V2CMP_0053858,LSYN_0753,slow,1,V2_ZID_050,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0053859,LSYN_0509,normal,0,V2_ZID_040,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0053860,LSYN_0293,slow,5,V2_ZID_081,False,CROSS_STATE|CROSS_REGION
V2CMP_0053861,LSYN_0522,normal,3,V2_ZID_066,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053862,LSYN_0452,slow,2,V2_ZID_039,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053863,LSYN_0485,normal,5,V2_ZID_109,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053864,LSYN_0317,normal,6,V2_ZID_067,False,LONG_CHAIN|CROSS_STATE|SHORT_WINDOW
V2CMP_0053865,LSYN_0056,slow,2,V2_ZID_044,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0053866,LSYN_0729,normal,1,V2_ZID_029,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053867,LSYN_0404,slow,7,V2_ZID_088,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053868,LSYN_0195,normal,3,V2_ZID_067,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053869,LSYN_0180,slow,3,V2_ZID_059,False,CROSS_STATE|CROSS_REGION
V2CMP_0053870,LSYN_0035,normal,5,V2_ZID_043,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053871,LSYN_0498,normal,3,V2_ZID_016,False,CROSS_STATE|CROSS_REGION
V2CMP_0053872,LSYN_0008,fast,1,V2_ZID_091,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053873,LSYN_0474,fast,1,V2_ZID_061,False,CROSS_STATE|CROSS_REGION
V2CMP_0053874,LSYN_0139,normal,2,V2_ZID_003,False,SAME_STATE|CROSS_REGION
V2CMP_0053875,LSYN_0165,normal,4,V2_ZID_091,False,CROSS_STATE|CROSS_REGION
V2CMP_0053876,LSYN_0376,slow,2,V2_ZID_005,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0053877,LSYN_0128,normal,5,V2_ZID_008,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053878,LSYN_0784,normal,8,V2_ZID_014,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0053879,LSYN_0633,normal,6,V2_ZID_014,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|CENSORED
V2CMP_0053880,LSYN_0093,normal,7,V2_ZID_056,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0053881,LSYN_0901,fast,1,V2_ZID_104,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0053882,LSYN_0469,normal,2,V2_ZID_092,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053883,LSYN_0731,normal,3,V2_ZID_013,False,CROSS_STATE
V2CMP_0053884,LSYN_0459,normal,0,V2_ZID_012,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0053885,LSYN_0602,slow,4,V2_ZID_018,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0053886,LSYN_0520,slow,2,V2_ZID_019,False,CROSS_STATE|CROSS_REGION
V2CMP_0053887,LSYN_0430,slow,2,V2_ZID_082,False,CROSS_STATE|CROSS_REGION
V2CMP_0053888,LSYN_0564,fast,1,V2_ZID_016,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053889,LSYN_0760,normal,5,V2_ZID_030,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0053890,LSYN_0068,normal,5,V2_ZID_118,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053891,LSYN_0872,fast,3,V2_ZID_020,False,CROSS_STATE|CROSS_REGION
V2CMP_0053892,LSYN_0674,slow,3,V2_ZID_095,False,CROSS_STATE
V2CMP_0053893,LSYN_0498,normal,4,V2_ZID_105,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053894,LSYN_0449,fast,1,V2_ZID_017,True,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0053895,LSYN_0868,slow,5,V2_ZID_008,False,SAME_STATE|CROSS_REGION
V2CMP_0053896,LSYN_0204,normal,0,V2_ZID_021,True,ZERO_HOP|CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0053897,LSYN_0522,fast,1,V2_ZID_117,False,CROSS_STATE|CROSS_REGION
V2CMP_0053898,LSYN_0783,slow,1,V2_ZID_090,False,SAME_STATE|SAME_ZONE|VERY_SHORT_WINDOW
V2CMP_0053899,LSYN_0414,normal,3,V2_ZID_117,False,CROSS_STATE|CROSS_REGION
V2CMP_0053900,LSYN_0742,normal,3,V2_ZID_056,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053901,LSYN_0815,normal,2,V2_ZID_033,False,CROSS_STATE|CROSS_REGION
V2CMP_0053902,LSYN_0529,normal,3,V2_ZID_084,False,CROSS_STATE|CROSS_REGION
V2CMP_0053903,LSYN_0111,normal,6,V2_ZID_050,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0053904,LSYN_0795,normal,1,V2_ZID_076,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0053905,LSYN_0318,normal,4,V2_ZID_120,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053906,LSYN_0504,normal,1,V2_ZID_026,False,CROSS_STATE|CROSS_REGION
V2CMP_0053907,LSYN_0465,fast,4,V2_ZID_110,False,CROSS_STATE|CROSS_REGION
V2CMP_0053908,LSYN_0217,slow,6,V2_ZID_058,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053909,LSYN_0755,fast,2,V2_ZID_019,False,CROSS_STATE|CROSS_REGION
V2CMP_0053910,LSYN_0005,slow,2,V2_ZID_050,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053911,LSYN_0823,normal,1,V2_ZID_055,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0053912,LSYN_0086,normal,4,V2_ZID_067,False,CROSS_STATE|CROSS_REGION
V2CMP_0053913,LSYN_0601,normal,5,V2_ZID_096,False,CROSS_STATE|CROSS_REGION
V2CMP_0053914,LSYN_0185,slow,1,V2_ZID_005,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0053915,LSYN_0335,normal,3,V2_ZID_019,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0053916,LSYN_0198,slow,1,V2_ZID_114,False,CROSS_STATE|CROSS_REGION
V2CMP_0053917,LSYN_0082,slow,6,V2_ZID_054,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0053918,LSYN_0602,normal,1,V2_ZID_076,False,CROSS_STATE|CROSS_REGION
V2CMP_0053919,LSYN_0118,slow,4,V2_ZID_005,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0053920,LSYN_0223,normal,3,V2_ZID_120,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0053921,LSYN_0100,normal,3,V2_ZID_088,False,CROSS_STATE|CROSS_REGION
V2CMP_0053922,LSYN_0457,normal,3,V2_ZID_094,False,CROSS_STATE|CROSS_REGION
V2CMP_0053923,LSYN_0184,normal,3,V2_ZID_044,False,CROSS_STATE|CROSS_REGION
V2CMP_0053924,LSYN_0731,slow,2,V2_ZID_118,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053925,LSYN_0520,normal,0,V2_ZID_046,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0053926,LSYN_0725,slow,2,V2_ZID_047,False,CROSS_STATE|CROSS_REGION
V2CMP_0053927,LSYN_0073,normal,3,V2_ZID_010,False,CROSS_STATE|CROSS_REGION
V2CMP_0053928,LSYN_0844,normal,5,V2_ZID_111,False,CROSS_STATE|CROSS_REGION
V2CMP_0053929,LSYN_0577,slow,3,V2_ZID_114,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053930,LSYN_0238,slow,1,V2_ZID_117,False,SAME_STATE|CROSS_REGION
V2CMP_0053931,LSYN_0541,normal,0,V2_ZID_071,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0053932,LSYN_0732,fast,4,V2_ZID_119,True,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0053933,LSYN_0700,slow,2,V2_ZID_078,False,CROSS_STATE|CROSS_REGION
V2CMP_0053934,LSYN_0246,normal,1,V2_ZID_028,False,CROSS_STATE|CROSS_REGION
V2CMP_0053935,LSYN_0262,fast,4,V2_ZID_022,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053936,LSYN_0472,fast,2,V2_ZID_108,False,CROSS_STATE|CROSS_REGION
V2CMP_0053937,LSYN_0078,fast,4,V2_ZID_039,True,CROSS_STATE|CROSS_REGION
V2CMP_0053938,LSYN_0264,normal,5,V2_ZID_014,False,CROSS_STATE|CROSS_REGION
V2CMP_0053939,LSYN_0296,normal,2,V2_ZID_047,False,CROSS_STATE|CROSS_REGION
V2CMP_0053940,LSYN_0854,normal,3,V2_ZID_063,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0053941,LSYN_0600,normal,1,V2_ZID_031,False,CROSS_STATE|CROSS_REGION
V2CMP_0053942,LSYN_0800,normal,0,V2_ZID_098,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0053943,LSYN_0052,normal,3,V2_ZID_006,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0053944,LSYN_0117,normal,3,V2_ZID_106,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0053945,LSYN_0745,slow,3,V2_ZID_110,False,CROSS_STATE|CROSS_REGION
V2CMP_0053946,LSYN_0344,slow,1,V2_ZID_101,False,CROSS_STATE|CROSS_REGION
V2CMP_0053947,LSYN_0143,fast,1,V2_ZID_002,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053948,LSYN_0578,normal,6,V2_ZID_023,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0053949,LSYN_0432,normal,6,V2_ZID_003,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0053950,LSYN_0011,normal,3,V2_ZID_013,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0053951,LSYN_0127,normal,1,V2_ZID_030,False,CROSS_STATE|CROSS_REGION
V2CMP_0053952,LSYN_0327,normal,4,V2_ZID_019,False,CROSS_STATE|CROSS_REGION
V2CMP_0053953,LSYN_0467,normal,0,V2_ZID_021,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0053954,LSYN_0502,normal,2,V2_ZID_033,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053955,LSYN_0894,fast,2,V2_ZID_020,False,CROSS_STATE|CROSS_REGION
V2CMP_0053956,LSYN_0218,normal,4,V2_ZID_070,False,CROSS_STATE|CROSS_REGION
V2CMP_0053957,LSYN_0609,fast,4,V2_ZID_054,True,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0053958,LSYN_0703,fast,1,V2_ZID_039,False,CROSS_STATE|CROSS_REGION
V2CMP_0053959,LSYN_0563,normal,2,V2_ZID_074,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053960,LSYN_0083,fast,6,V2_ZID_106,True,LONG_CHAIN|CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0053961,LSYN_0476,normal,3,V2_ZID_073,False,CROSS_STATE|CROSS_REGION
V2CMP_0053962,LSYN_0838,slow,3,V2_ZID_103,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0053963,LSYN_0639,fast,1,V2_ZID_065,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053964,LSYN_0484,normal,2,V2_ZID_110,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0053965,LSYN_0468,normal,6,V2_ZID_063,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0053966,LSYN_0808,slow,2,V2_ZID_078,False,CROSS_STATE|CROSS_REGION
V2CMP_0053967,LSYN_0465,normal,3,V2_ZID_063,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0053968,LSYN_0210,normal,4,V2_ZID_111,False,CROSS_STATE|CROSS_REGION
V2CMP_0053969,LSYN_0139,normal,3,V2_ZID_051,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053970,LSYN_0080,normal,2,V2_ZID_003,False,CROSS_STATE|CROSS_REGION
V2CMP_0053971,LSYN_0702,slow,2,V2_ZID_074,False,CROSS_STATE|CROSS_REGION
V2CMP_0053972,LSYN_0520,normal,4,V2_ZID_082,False,SAME_STATE
V2CMP_0053973,LSYN_0881,slow,1,V2_ZID_047,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053974,LSYN_0747,slow,2,V2_ZID_072,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0053975,LSYN_0362,normal,3,V2_ZID_004,False,CROSS_STATE|CROSS_REGION
V2CMP_0053976,LSYN_0029,fast,5,V2_ZID_044,False,CROSS_STATE|CROSS_REGION
V2CMP_0053977,LSYN_0792,slow,5,V2_ZID_015,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053978,LSYN_0303,slow,4,V2_ZID_038,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053979,LSYN_0069,slow,4,V2_ZID_114,False,CROSS_STATE|CROSS_REGION
V2CMP_0053980,LSYN_0752,normal,3,V2_ZID_017,False,CROSS_STATE|CROSS_REGION
V2CMP_0053981,LSYN_0858,slow,3,V2_ZID_061,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0053982,LSYN_0535,normal,4,V2_ZID_023,True,CROSS_STATE|CROSS_REGION|INTERVENTION|SHORT_WINDOW
V2CMP_0053983,LSYN_0646,slow,4,V2_ZID_023,False,CROSS_STATE
V2CMP_0053984,LSYN_0249,normal,1,V2_ZID_104,True,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0053985,LSYN_0145,normal,5,V2_ZID_050,False,SAME_STATE|SAME_ZONE|SHORT_WINDOW
V2CMP_0053986,LSYN_0766,normal,1,V2_ZID_101,False,CROSS_STATE|CROSS_REGION
V2CMP_0053987,LSYN_0512,fast,1,V2_ZID_074,False,CROSS_STATE|CROSS_REGION
V2CMP_0053988,LSYN_0317,fast,2,V2_ZID_039,False,CROSS_STATE|CROSS_REGION
V2CMP_0053989,LSYN_0002,slow,3,V2_ZID_096,False,CROSS_STATE|CROSS_REGION
V2CMP_0053990,LSYN_0070,normal,1,V2_ZID_065,False,CROSS_STATE|CROSS_REGION
V2CMP_0053991,LSYN_0705,normal,3,V2_ZID_087,False,CROSS_STATE|CROSS_REGION
V2CMP_0053992,LSYN_0615,fast,6,V2_ZID_080,True,LONG_CHAIN|CROSS_STATE|CROSS_REGION|INTERVENTION|LONG_WINDOW
V2CMP_0053993,LSYN_0562,normal,2,V2_ZID_015,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0053994,LSYN_0257,normal,2,V2_ZID_036,False,CROSS_STATE|CROSS_REGION
V2CMP_0053995,LSYN_0670,normal,5,V2_ZID_060,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053996,LSYN_0119,fast,1,V2_ZID_115,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0053997,LSYN_0182,normal,1,V2_ZID_046,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0053998,LSYN_0016,normal,4,V2_ZID_120,False,SAME_STATE
V2CMP_0053999,LSYN_0837,normal,2,V2_ZID_099,False,CROSS_STATE|CROSS_REGION
V2CMP_0054000,LSYN_0872,normal,2,V2_ZID_094,False,CROSS_STATE|CROSS_REGION
V2CMP_0054001,LSYN_0432,fast,8,V2_ZID_020,True,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0054002,LSYN_0177,fast,2,V2_ZID_100,False,CROSS_STATE|CROSS_REGION
V2CMP_0054003,LSYN_0406,normal,1,V2_ZID_055,False,CROSS_STATE|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0054004,LSYN_0437,normal,3,V2_ZID_039,False,CROSS_STATE|CROSS_REGION
V2CMP_0054005,LSYN_0844,fast,3,V2_ZID_012,False,CROSS_STATE|CROSS_REGION
V2CMP_0054006,LSYN_0322,normal,3,V2_ZID_062,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0054007,LSYN_0556,slow,3,V2_ZID_050,False,CROSS_STATE|VERY_SHORT_WINDOW
V2CMP_0054008,LSYN_0792,fast,4,V2_ZID_009,False,CROSS_STATE|CROSS_REGION
V2CMP_0054009,LSYN_0401,fast,3,V2_ZID_010,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0054010,LSYN_0614,slow,2,V2_ZID_103,False,CROSS_STATE|CROSS_REGION
V2CMP_0054011,LSYN_0703,slow,1,V2_ZID_019,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0054012,LSYN_0595,normal,2,V2_ZID_049,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0054013,LSYN_0172,slow,6,V2_ZID_042,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0054014,LSYN_0872,normal,3,V2_ZID_020,False,CROSS_STATE|CROSS_REGION
V2CMP_0054015,LSYN_0648,fast,2,V2_ZID_087,False,CROSS_STATE|CROSS_REGION
V2CMP_0054016,LSYN_0450,normal,7,V2_ZID_063,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0054017,LSYN_0487,normal,1,V2_ZID_042,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0054018,LSYN_0676,fast,1,V2_ZID_091,False,CROSS_STATE|CROSS_REGION
V2CMP_0054019,LSYN_0768,slow,3,V2_ZID_027,False,CROSS_STATE|CROSS_REGION
V2CMP_0054020,LSYN_0537,normal,2,V2_ZID_069,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0054021,LSYN_0335,normal,0,V2_ZID_101,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0054022,LSYN_0722,normal,1,V2_ZID_097,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0054023,LSYN_0488,normal,5,V2_ZID_005,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0054024,LSYN_0145,fast,4,V2_ZID_029,False,CROSS_STATE
V2CMP_0054025,LSYN_0514,slow,1,V2_ZID_102,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0054026,LSYN_0003,slow,6,V2_ZID_068,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
