hop_id,complaint_id,hop_sequence,from_account,to_account,amount_transferred,bank_channel,institution,event_timestamp,available_timestamp
HOP_V2CMP_0032169_2,V2CMP_0032169,2,ACCV2_0002995,ACCV2_0042489,334669.37,RTGS,Kotak,2026-04-11T12:00:12.169252,2026-04-11T13:17:12.169252
HOP_V2CMP_0032170_1,V2CMP_0032170,1,VICT_0075256,ACCV2_0031448,319378.36,UPI,ICICI,2026-04-17T09:16:50.892548,2026-04-17T10:08:50.892548
HOP_V2CMP_0032170_2,V2CMP_0032170,2,ACCV2_0031448,ACCV2_0031450,319378.36,UPI,PNB,2026-04-17T09:21:33.349282,2026-04-17T10:03:33.349282
HOP_V2CMP_0032171_1,V2CMP_0032171,1,VICT_0075257,ACCV2_0009726,13778.61,UPI,Bank of Baroda,2026-04-25T18:32:02.959010,2026-04-25T19:55:02.959010
HOP_V2CMP_0032171_2,V2CMP_0032171,2,ACCV2_0009726,ACCV2_0009726,9037.65,UPI,SBI,2026-04-25T19:10:27.641415,2026-04-25T20:04:27.641415
HOP_V2CMP_0032171_3,V2CMP_0032171,3,ACCV2_0009726,ACCV2_0009725,7872.23,,PNB,2026-04-25T19:24:35.922232,2026-04-25T20:13:35.922232
HOP_V2CMP_0032171_4,V2CMP_0032171,4,ACCV2_0009725,ACCV2_0009734,5037.28,UPI,Axis,2026-04-25T19:25:43.434277,2026-04-25T20:18:43.434277
HOP_V2CMP_0032171_5,V2CMP_0032171,5,ACCV2_0009734,ACCV2_0009739,5037.28,IMPS,HDFC,2026-04-25T19:27:10.499016,2026-04-25T20:20:10.499016
HOP_V2CMP_0032172_1,V2CMP_0032172,1,VICT_0075258,ACCV2_0017335,197105.81,IMPS,Kotak,2026-04-25T10:18:36,2026-04-25T11:48:36
HOP_V2CMP_0032172_2,V2CMP_0032172,2,ACCV2_0017335,ACCV2_0017333,197105.81,UPI,Paytm PB,2026-04-25T10:26:32.644204,2026-04-25T11:27:32.644204
HOP_V2CMP_0032173_1,V2CMP_0032173,1,VICT_0075259,ACCV2_0032217,55493.27,UPI,ICICI,2026-04-22T15:58:05.316118,2026-04-22T16:52:05.316118
HOP_V2CMP_0032173_2,V2CMP_0032173,2,ACCV2_0032217,ACCV2_0032219,49817.12,UPI,Kotak,2026-04-22T15:59:16.671374,2026-04-22T17:01:16.671374
HOP_V2CMP_0032173_3,V2CMP_0032173,3,ACCV2_0032219,ACCV2_0032217,45761.07,UPI,Yes Bank,2026-04-22T16:00:34.462068,2026-04-22T16:40:34.462068
HOP_V2CMP_0032173_4,V2CMP_0032173,4,ACCV2_0032217,ACCV2_0032218,26901.92,UPI,HDFC,2026-04-22T16:16:15.581602,2026-04-22T16:58:15.581602
HOP_V2CMP_0032173_5,V2CMP_0032173,5,ACCV2_0032218,ACCV2_0032220,26901.92,IMPS,Paytm PB,2026-04-22T16:25:09.176913,2026-04-22T17:24:09.176913
HOP_V2CMP_0032174_1,V2CMP_0032174,1,VICT_0075260,ACCV2_0000001,17094.45,IMPS,HDFC,2026-04-24T10:58:57.048262,2026-04-24T11:11:57.048262
HOP_V2CMP_0032174_2,V2CMP_0032174,2,ACCV2_0000001,ACCV2_0000001,17094.45,RTGS,Kotak,2026-04-24T11:07:30.670616,2026-04-24T12:05:30.670616
HOP_V2CMP_0032175_1,V2CMP_0032175,1,VICT_0075261,ACCV2_0003659,246721.59,UPI,Bank of Baroda,2026-04-05T12:33:46.646116,2026-04-05T13:19:46.646116
HOP_V2CMP_0032175_2,V2CMP_0032175,2,ACCV2_0003659,ACCV2_0003651,209605.63,UPI,HDFC,2026-04-05T12:39:25.114621,2026-04-05T12:53:25.114621
HOP_V2CMP_0032175_3,V2CMP_0032175,3,ACCV2_0003651,ACCV2_0003655,135160.53,IMPS,,2026-04-05T12:43:22.040480,2026-04-05T13:16:22.040480
HOP_V2CMP_0032175_4,V2CMP_0032175,4,ACCV2_0003655,ACCV2_0003651,106358.85,UPI,Kotak,2026-04-05T12:47:08.723311,2026-04-05T14:07:08.723311
HOP_V2CMP_0032175_5,V2CMP_0032175,5,ACCV2_0003651,ACCV2_0003652,64620.73,UPI,SBI,2026-04-05T12:53:17.666649,2026-04-05T14:09:17.666649
HOP_V2CMP_0032175_6,V2CMP_0032175,6,ACCV2_0003652,ACCV2_0003652,64620.73,UPI,SBI,2026-04-05T12:57:04.913430,2026-04-05T13:50:04.913430
HOP_V2CMP_0032176_1,V2CMP_0032176,1,VICT_0075262,ACCV2_0011785,21149.57,UPI,HDFC,2026-04-21T19:55:07.065429,2026-04-21T21:25:07.065429
HOP_V2CMP_0032176_2,V2CMP_0032176,2,ACCV2_0011785,ACCV2_0011782,15736.58,UPI,SBI,2026-04-21T20:04:28.010732,2026-04-21T20:55:28.010732
HOP_V2CMP_0032176_3,V2CMP_0032176,3,ACCV2_0011782,ACCV2_0011782,11705.12,IMPS,ICICI,2026-04-21T20:43:58.604742,2026-04-21T21:58:58.604742
HOP_V2CMP_0032176_4,V2CMP_0032176,4,ACCV2_0011782,ACCV2_0011786,11705.12,UPI,Axis,2026-04-21T21:01:58.648786,2026-04-21T22:27:58.648786
HOP_V2CMP_0032177_1,V2CMP_0032177,1,VICT_0075263,ACCV2_0005210,5190.36,NEFT,SBI,2026-04-11T19:22:48.985489,2026-04-11T20:15:48.985489
HOP_V2CMP_0032177_2,V2CMP_0032177,2,ACCV2_0005210,ACCV2_0005208,4196.62,,Axis,2026-04-11T19:33:56.472394,2026-04-11T20:47:56.472394
HOP_V2CMP_0032177_3,V2CMP_0032177,3,ACCV2_0005208,ACCV2_0005288,4196.62,UPI,Axis,2026-04-11T19:42:43.081173,2026-04-11T20:39:43.081173
HOP_V2CMP_0032178_1,V2CMP_0032178,1,VICT_0075264,ACCV2_0030903,7471.33,IMPS,Axis,2026-04-27T08:21:06.854498,2026-04-27T08:55:06.854498
HOP_V2CMP_0032178_2,V2CMP_0032178,2,ACCV2_0030903,ACCV2_0030904,6869.12,UPI,,2026-04-27T08:22:39.761457,2026-04-27T09:32:39.761457
HOP_V2CMP_0032178_3,V2CMP_0032178,3,ACCV2_0030904,ACCV2_0030915,6869.12,UPI,Axis,2026-04-27T08:37:22.518881,2026-04-27T09:43:22.518881
HOP_V2CMP_0032179_1,V2CMP_0032179,1,VICT_0075265,ACCV2_0041195,54571.07,IMPS,Canara Bank,2026-04-06T08:23:27.520903,2026-04-06T09:48:27.520903
HOP_V2CMP_0032179_2,V2CMP_0032179,2,ACCV2_0041195,ACCV2_0041196,31236.56,UPI,ICICI,2026-04-06T08:29:04.381742,2026-04-06T09:56:04.381742
HOP_V2CMP_0032179_3,V2CMP_0032179,3,ACCV2_0041196,ACCV2_0041219,29810.92,UPI,,2026-04-06T08:30:47.568904,2026-04-06T09:50:47.568904
HOP_V2CMP_0032179_4,V2CMP_0032179,4,ACCV2_0041219,ACCV2_0041197,18699.79,IMPS,Yes Bank,2026-04-06T11:14:11.157612,2026-04-06T12:38:11.157612
HOP_V2CMP_0032179_5,V2CMP_0032179,5,ACCV2_0041197,ACCV2_0040774,18699.79,UPI,Yes Bank,2026-04-06T11:18:32.697391,2026-04-06T11:54:32.697391
HOP_V2CMP_0032180_1,V2CMP_0032180,1,VICT_0075266,ACCV2_0011504,327384.55,UPI,Axis,2026-04-25T09:00:56.090794,2026-04-25T09:22:56.090794
HOP_V2CMP_0032180_2,V2CMP_0032180,2,ACCV2_0011504,ACCV2_0011554,206524.61,UPI,SBI,2026-04-25T09:18:05.857882,2026-04-25T10:21:05.857882
HOP_V2CMP_0032180_3,V2CMP_0032180,3,ACCV2_0011554,ACCV2_0011512,140356.53,IMPS,Paytm PB,2026-04-25T09:29:05.713605,2026-04-25T10:30:05.713605
HOP_V2CMP_0032180_4,V2CMP_0032180,4,ACCV2_0011512,ACCV2_0011499,140356.53,UPI,Kotak,2026-04-25T09:43:29.388238,2026-04-25T10:25:29.388238
HOP_V2CMP_0032181_1,V2CMP_0032181,1,VICT_0075267,ACCV2_0040021,22482.95,,Kotak,2026-04-04T07:22:34.825644,2026-04-04T08:17:34.825644
HOP_V2CMP_0032181_2,V2CMP_0032181,2,ACCV2_0040021,ACCV2_0040017,17343.36,UPI,,2026-04-04T07:41:06.317547,2026-04-04T07:57:06.317547
HOP_V2CMP_0032181_3,V2CMP_0032181,3,ACCV2_0040017,ACCV2_0040018,11505.78,UPI,Axis,2026-04-04T07:48:08.075538,2026-04-04T08:11:08.075538
HOP_V2CMP_0032181_4,V2CMP_0032181,4,ACCV2_0040018,ACCV2_0040057,10498.82,UPI,IndusInd,2026-04-04T07:56:06.790498,2026-04-04T09:09:06.790498
HOP_V2CMP_0032181_5,V2CMP_0032181,5,ACCV2_0040057,ACCV2_0040017,10498.82,NEFT,,2026-04-04T08:00:47.895618,2026-04-04T09:08:47.895618
HOP_V2CMP_0032182_1,V2CMP_0032182,1,VICT_0075268,ACCV2_0011345,10386.03,UPI,ICICI,2026-04-22T10:01:34,2026-04-22T10:25:34
HOP_V2CMP_0032182_2,V2CMP_0032182,2,ACCV2_0011345,ACCV2_0011329,9625.52,NEFT,SBI,2026-04-22T10:13:51.654040,2026-04-22T10:57:51.654040
HOP_V2CMP_0032182_3,V2CMP_0032182,3,ACCV2_0011329,ACCV2_0011329,9625.52,UPI,HDFC,2026-04-22T10:18:55.336937,2026-04-22T11:05:55.336937
HOP_V2CMP_0032183_1,V2CMP_0032183,1,VICT_0075269,ACCV2_0007818,15528.07,UPI,Axis,2026-04-01T11:43:42.852344,2026-04-01T13:06:42.852344
HOP_V2CMP_0032183_2,V2CMP_0032183,2,ACCV2_0007818,ACCV2_0007857,13373.14,NEFT,IndusInd,2026-04-01T12:11:42.934890,2026-04-01T13:33:42.934890
HOP_V2CMP_0032183_3,V2CMP_0032183,3,ACCV2_0007857,ACCV2_0007891,12021.7,UPI,SBI,2026-04-01T12:13:17.675044,2026-04-01T13:22:17.675044
HOP_V2CMP_0032183_4,V2CMP_0032183,4,ACCV2_0007891,ACCV2_0007819,12021.7,UPI,Axis,2026-04-01T12:19:42.250995,2026-04-01T13:36:42.250995
HOP_V2CMP_0032184_1,V2CMP_0032184,1,VICT_0075270,ACCV2_0012310,133577.94,UPI,ICICI,2026-04-03T11:24:58.301517,2026-04-03T12:42:58.301517
HOP_V2CMP_0032184_2,V2CMP_0032184,2,ACCV2_0012310,ACCV2_0012242,92766.25,UPI,,2026-04-03T11:26:36.064133,2026-04-03T11:41:36.064133
HOP_V2CMP_0032184_3,V2CMP_0032184,3,ACCV2_0012242,ACCV2_0012244,87836.54,UPI,SBI,2026-04-03T11:28:47.639170,2026-04-03T12:50:47.639170
HOP_V2CMP_0032184_4,V2CMP_0032184,4,ACCV2_0012244,ACCV2_0012257,71810.54,IMPS,Paytm PB,2026-04-03T11:48:18.707616,2026-04-03T12:26:18.707616
HOP_V2CMP_0032184_5,V2CMP_0032184,5,ACCV2_0012257,ACCV2_0012242,46163.89,RTGS,Paytm PB,2026-04-03T12:02:26.769403,2026-04-03T13:30:26.769403
HOP_V2CMP_0032184_6,V2CMP_0032184,6,ACCV2_0012242,ACCV2_0012242,46163.89,UPI,HDFC,2026-04-03T12:05:41.202095,2026-04-03T13:21:41.202095
HOP_V2CMP_0032185_1,V2CMP_0032185,1,VICT_0075271,ACCV2_0001079,12860.72,IMPS,HDFC,2026-04-13T08:49:16.987215,2026-04-13T09:15:16.987215
HOP_V2CMP_0032186_1,V2CMP_0032186,1,VICT_0075272,ACCV2_0000197,8255.85,NEFT,HDFC,2026-04-04T21:18:49.206961,2026-04-04T22:24:49.206961
HOP_V2CMP_0032187_1,V2CMP_0032187,1,VICT_0075273,ACCV2_0011126,17114.08,UPI,,2026-04-07T21:15:21.949775,2026-04-07T22:21:21.949775
HOP_V2CMP_0032187_2,V2CMP_0032187,2,ACCV2_0011126,ACCV2_0011107,15858.2,UPI,Yes Bank,2026-04-07T21:22:43.489681,2026-04-07T22:30:43.489681
HOP_V2CMP_0032187_3,V2CMP_0032187,3,ACCV2_0011107,ACCV2_0011169,12224.46,UPI,Kotak,2026-04-07T21:32:28.590822,2026-04-07T22:02:28.590822
HOP_V2CMP_0032187_4,V2CMP_0032187,4,ACCV2_0011169,ACCV2_0011107,9842.75,UPI,PNB,2026-04-07T21:34:35.927269,2026-04-07T22:09:35.927269
HOP_V2CMP_0032187_5,V2CMP_0032187,5,ACCV2_0011107,ACCV2_0011106,6853.42,UPI,Paytm PB,2026-04-07T21:45:48.219897,2026-04-07T22:00:48.219897
HOP_V2CMP_0032187_6,V2CMP_0032187,6,ACCV2_0011106,ACCV2_0011106,5736.21,UPI,HDFC,2026-04-07T21:46:48.219897,2026-04-07T22:59:48.219897
HOP_V2CMP_0032187_7,V2CMP_0032187,7,ACCV2_0011106,ACCV2_0011106,5736.21,UPI,PNB,2026-04-07T22:27:01.572515,2026-04-07T22:41:01.572515
HOP_V2CMP_0032188_1,V2CMP_0032188,1,VICT_0075274,ACCV2_0020431,53958.55,UPI,Axis,2026-04-02T20:24:41.722476,2026-04-02T21:43:41.722476
HOP_V2CMP_0032188_2,V2CMP_0032188,2,ACCV2_0020431,ACCV2_0020476,32896.32,UPI,IndusInd,2026-04-02T20:47:48.432509,2026-04-02T21:23:48.432509
HOP_V2CMP_0032188_3,V2CMP_0032188,3,ACCV2_0020476,ACCV2_0041199,31013.53,IMPS,Yes Bank,2026-04-02T20:51:32.626956,2026-04-02T21:19:32.626956
HOP_V2CMP_0032188_4,V2CMP_0032188,4,ACCV2_0041199,ACCV2_0020429,24243.98,NEFT,Axis,2026-04-02T21:12:48.964228,2026-04-02T22:19:48.964228
HOP_V2CMP_0032188_5,V2CMP_0032188,5,ACCV2_0020429,ACCV2_0020429,24243.98,RTGS,Kotak,2026-04-02T21:16:22.219899,2026-04-02T21:45:22.219899
HOP_V2CMP_0032189_1,V2CMP_0032189,1,VICT_0075275,ACCV2_0012126,9979.64,UPI,Bank of Baroda,2026-04-08T09:26:35.227458,2026-04-08T10:32:35.227458
HOP_V2CMP_0032189_2,V2CMP_0032189,2,ACCV2_0012126,ACCV2_0012164,9979.64,UPI,,2026-04-08T09:35:21.909378,2026-04-08T10:51:21.909378
HOP_V2CMP_0032190_1,V2CMP_0032190,1,VICT_0075276,ACCV2_0001329,2987850.5,UPI,Kotak,2026-04-27T22:16:13.932045,2026-04-27T23:18:13.932045
HOP_V2CMP_0032191_1,V2CMP_0032191,1,VICT_0075277,ACCV2_0010911,133973.79,UPI,Axis,2026-04-23T12:55:29.432020,2026-04-23T13:48:29.432020
HOP_V2CMP_0032191_2,V2CMP_0032191,2,ACCV2_0010911,ACCV2_0010911,130707.24,NEFT,Axis,2026-04-23T13:03:49.651568,2026-04-23T14:02:49.651568
HOP_V2CMP_0032191_3,V2CMP_0032191,3,ACCV2_0010911,ACCV2_0041757,105461.32,UPI,SBI,2026-04-23T13:11:12.507955,2026-04-23T13:24:12.507955
HOP_V2CMP_0032191_4,V2CMP_0032191,4,ACCV2_0041757,ACCV2_0010911,77514.13,UPI,ICICI,2026-04-23T13:14:06.885320,2026-04-23T14:35:06.885320
HOP_V2CMP_0032191_5,V2CMP_0032191,5,ACCV2_0010911,ACCV2_0010920,77514.13,NEFT,,2026-04-23T13:23:12.540394,2026-04-23T14:41:12.540394
HOP_V2CMP_0032192_1,V2CMP_0032192,1,VICT_0075278,ACCV2_0024373,39974.83,UPI,Kotak,2026-04-12T19:01:49.740083,2026-04-12T19:16:49.740083
HOP_V2CMP_0032192_2,V2CMP_0032192,2,ACCV2_0024373,ACCV2_0024367,28827.97,UPI,Yes Bank,2026-04-12T19:11:37.866328,2026-04-12T19:49:37.866328
HOP_V2CMP_0032192_3,V2CMP_0032192,3,ACCV2_0024367,ACCV2_0024367,28827.97,UPI,Yes Bank,2026-04-12T19:15:26.636548,2026-04-12T19:38:26.636548
HOP_V2CMP_0032193_1,V2CMP_0032193,1,VICT_0075279,ACCV2_0000248,8586.45,IMPS,SBI,2026-04-10T18:12:34.440994,2026-04-10T18:27:34.440994
HOP_V2CMP_0032194_1,V2CMP_0032194,1,VICT_0075280,ACCV2_0027945,2562.69,UPI,Axis,2026-04-03T10:35:24.112919,2026-04-03T11:08:24.112919
HOP_V2CMP_0032194_2,V2CMP_0032194,2,ACCV2_0027945,ACCV2_0027945,1512.21,IMPS,Axis,2026-04-03T10:36:24.112919,2026-04-03T11:38:24.112919
HOP_V2CMP_0032194_3,V2CMP_0032194,3,ACCV2_0027945,ACCV2_0027945,1040.43,UPI,PNB,2026-04-03T10:37:24.112919,2026-04-03T11:46:24.112919
HOP_V2CMP_0032194_4,V2CMP_0032194,4,ACCV2_0027945,ACCV2_0027945,1040.43,UPI,IndusInd,2026-04-03T10:42:43.651288,2026-04-03T11:55:43.651288
HOP_V2CMP_0032195_1,V2CMP_0032195,1,VICT_0075281,ACCV2_0039871,343306.25,RTGS,SBI,2026-04-23T20:58:27,2026-04-23T21:19:27
HOP_V2CMP_0032195_2,V2CMP_0032195,2,ACCV2_0039871,ACCV2_0039871,341412.74,UPI,Axis,2026-04-23T21:12:24.148808,2026-04-23T22:30:24.148808
HOP_V2CMP_0032195_3,V2CMP_0032195,3,ACCV2_0039871,ACCV2_0039835,194651.72,UPI,Paytm PB,2026-04-23T21:48:18.730831,2026-04-23T23:05:18.730831
HOP_V2CMP_0032195_4,V2CMP_0032195,4,ACCV2_0039835,ACCV2_0039837,110207.54,UPI,,2026-04-23T22:02:27.159005,2026-04-23T22:22:27.159005
HOP_V2CMP_0032195_5,V2CMP_0032195,5,ACCV2_0039837,ACCV2_0039835,84421.56,IMPS,PNB,2026-04-23T22:17:07.903592,2026-04-23T23:18:07.903592
HOP_V2CMP_0032195_6,V2CMP_0032195,6,ACCV2_0039835,ACCV2_0039836,84421.56,IMPS,SBI,2026-04-23T22:19:34.065684,2026-04-23T23:00:34.065684
HOP_V2CMP_0032196_1,V2CMP_0032196,1,VICT_0075282,ACCV2_0014463,61922.44,IMPS,ICICI,2026-04-18T14:44:21.153893,2026-04-18T15:34:21.153893
HOP_V2CMP_0032197_1,V2CMP_0032197,1,VICT_0075283,ACCV2_0020429,9053.98,UPI,Bank of Baroda,2026-04-21T17:53:34.441282,2026-04-21T18:36:34.441282
HOP_V2CMP_0032197_2,V2CMP_0032197,2,ACCV2_0020429,ACCV2_0020429,8305.92,UPI,HDFC,2026-04-21T17:56:00.212235,2026-04-21T18:11:00.212235
HOP_V2CMP_0032197_3,V2CMP_0032197,3,ACCV2_0020429,ACCV2_0020433,6041.23,UPI,,2026-04-21T18:01:12.474928,2026-04-21T19:04:12.474928
HOP_V2CMP_0032197_4,V2CMP_0032197,4,ACCV2_0020433,ACCV2_0020431,4653.78,IMPS,SBI,2026-04-21T18:04:54.976898,2026-04-21T18:34:54.976898
HOP_V2CMP_0032197_5,V2CMP_0032197,5,ACCV2_0020431,ACCV2_0020476,3959.42,IMPS,Axis,2026-04-21T18:05:54.976898,2026-04-21T19:03:54.976898
HOP_V2CMP_0032197_6,V2CMP_0032197,6,ACCV2_0020476,ACCV2_0020433,3959.42,UPI,IndusInd,2026-04-21T19:15:17.619468,2026-04-21T19:59:17.619468
HOP_V2CMP_0032198_1,V2CMP_0032198,1,VICT_0075284,ACCV2_0017625,11338.35,IMPS,Axis,2026-04-18T10:19:36.207464,2026-04-18T10:30:36.207464
HOP_V2CMP_0032198_2,V2CMP_0032198,2,ACCV2_0017625,ACCV2_0041497,8114.7,IMPS,Yes Bank,2026-04-18T10:25:13.506888,2026-04-18T10:35:13.506888
HOP_V2CMP_0032198_3,V2CMP_0032198,3,ACCV2_0041497,ACCV2_0017632,7136.67,IMPS,Axis,2026-04-18T10:26:49.701765,2026-04-18T10:48:49.701765
HOP_V2CMP_0032198_4,V2CMP_0032198,4,ACCV2_0017632,ACCV2_0017619,7136.67,UPI,Yes Bank,2026-04-18T10:31:39.572572,2026-04-18T11:21:39.572572
HOP_V2CMP_0032199_1,V2CMP_0032199,1,VICT_0075285,ACCV2_0038722,7705.04,IMPS,,2026-04-11T10:10:14.010248,2026-04-11T10:29:14.010248
HOP_V2CMP_0032199_2,V2CMP_0032199,2,ACCV2_0038722,ACCV2_0038757,5207.21,UPI,PNB,2026-04-11T10:13:53.829101,2026-04-11T10:25:53.829101
HOP_V2CMP_0032199_3,V2CMP_0032199,3,ACCV2_0038757,ACCV2_0038722,5207.21,UPI,ICICI,2026-04-11T10:16:16.851964,2026-04-11T10:36:16.851964
HOP_V2CMP_0032200_1,V2CMP_0032200,1,VICT_0075286,ACCV2_0035216,46400.78,UPI,ICICI,2026-04-21T18:18:43.791514,2026-04-21T18:38:43.791514
HOP_V2CMP_0032200_2,V2CMP_0032200,2,ACCV2_0035216,ACCV2_0035180,26644.72,UPI,Axis,2026-04-21T18:21:38.977658,2026-04-21T19:07:38.977658
HOP_V2CMP_0032200_3,V2CMP_0032200,3,ACCV2_0035180,ACCV2_0035192,22634.02,UPI,HDFC,2026-04-21T18:24:38.504732,2026-04-21T18:53:38.504732
HOP_V2CMP_0032200_4,V2CMP_0032200,4,ACCV2_0035192,ACCV2_0035191,22634.02,UPI,IndusInd,2026-04-21T18:29:15.896743,2026-04-21T19:51:15.896743
HOP_V2CMP_0032201_1,V2CMP_0032201,1,VICT_0075287,ACCV2_0000934,126212.69,IMPS,SBI,2026-04-03T03:30:01,2026-04-03T04:00:01
HOP_V2CMP_0032201_2,V2CMP_0032201,2,ACCV2_0000934,ACCV2_0000935,121915.82,UPI,Kotak,2026-04-03T03:37:06.051307,2026-04-03T04:54:06.051307
HOP_V2CMP_0032201_3,V2CMP_0032201,3,ACCV2_0000935,ACCV2_0000942,121915.82,IMPS,PNB,2026-04-03T03:44:27.577594,2026-04-03T03:55:27.577594
HOP_V2CMP_0032202_1,V2CMP_0032202,1,VICT_0075288,ACCV2_0021854,10617.86,UPI,Kotak,2026-04-25T08:52:20.749115,2026-04-25T09:53:20.749115
HOP_V2CMP_0032202_2,V2CMP_0032202,2,ACCV2_0021854,ACCV2_0021853,10617.86,UPI,Paytm PB,2026-04-25T08:55:49.351768,2026-04-25T10:23:49.351768
HOP_V2CMP_0032203_1,V2CMP_0032203,1,VICT_0075289,ACCV2_0007755,1142289.89,UPI,SBI,2026-04-09T14:52:32.268325,2026-04-09T15:50:32.268325
HOP_V2CMP_0032203_2,V2CMP_0032203,2,ACCV2_0007755,ACCV2_0007757,748092.85,UPI,Axis,2026-04-09T14:55:38.923913,2026-04-09T15:07:38.923913
HOP_V2CMP_0032203_3,V2CMP_0032203,3,ACCV2_0007757,ACCV2_0007754,599105.55,NEFT,IndusInd,2026-04-09T15:07:14.610389,2026-04-09T15:45:14.610389
HOP_V2CMP_0032203_4,V2CMP_0032203,4,ACCV2_0007754,ACCV2_0007754,489656.81,UPI,Axis,2026-04-09T15:17:41.766277,2026-04-09T15:42:41.766277
HOP_V2CMP_0032203_5,V2CMP_0032203,5,ACCV2_0007754,ACCV2_0007764,368699.82,NEFT,Yes Bank,2026-04-09T15:21:34.210462,2026-04-09T16:35:34.210462
HOP_V2CMP_0032203_6,V2CMP_0032203,6,ACCV2_0007764,ACCV2_0007754,339144.03,IMPS,HDFC,2026-04-09T15:24:21.408800,2026-04-09T16:53:21.408800
HOP_V2CMP_0032203_7,V2CMP_0032203,7,ACCV2_0007754,ACCV2_0007754,339144.03,RTGS,,2026-04-09T15:28:49.267856,2026-04-09T16:01:49.267856
HOP_V2CMP_0032205_1,V2CMP_0032205,1,VICT_0075291,ACCV2_0040017,51501.94,UPI,,2026-04-19T12:35:40.009226,2026-04-19T13:50:40.009226
HOP_V2CMP_0032205_2,V2CMP_0032205,2,ACCV2_0040017,ACCV2_0040017,48494.08,IMPS,HDFC,2026-04-19T12:49:22.774312,2026-04-19T13:11:22.774312
HOP_V2CMP_0032205_3,V2CMP_0032205,3,ACCV2_0040017,ACCV2_0040019,31984.66,IMPS,ICICI,2026-04-19T12:55:01.204453,2026-04-19T13:15:01.204453
HOP_V2CMP_0032205_4,V2CMP_0032205,4,ACCV2_0040019,ACCV2_0040017,20032.37,UPI,Yes Bank,2026-04-19T13:00:32.092713,2026-04-19T13:39:32.092713
HOP_V2CMP_0032205_5,V2CMP_0032205,5,ACCV2_0040017,ACCV2_0040019,20032.37,UPI,SBI,2026-04-19T13:07:03.481914,2026-04-19T14:12:03.481914
HOP_V2CMP_0032206_1,V2CMP_0032206,1,VICT_0075292,ACCV2_0011958,15112.78,UPI,Bank of Baroda,2026-04-13T07:33:11.849198,2026-04-13T08:13:11.849198
HOP_V2CMP_0032206_2,V2CMP_0032206,2,ACCV2_0011958,ACCV2_0011960,10914.37,IMPS,SBI,2026-04-13T07:42:02.226383,2026-04-13T08:52:02.226383
HOP_V2CMP_0032206_3,V2CMP_0032206,3,ACCV2_0011960,ACCV2_0011962,7101.0,NEFT,HDFC,2026-04-13T07:46:34.247059,2026-04-13T08:42:34.247059
HOP_V2CMP_0032206_4,V2CMP_0032206,4,ACCV2_0011962,ACCV2_0011958,7101.0,IMPS,,2026-04-13T07:51:39.660705,2026-04-13T09:20:39.660705
HOP_V2CMP_0032207_1,V2CMP_0032207,1,VICT_0075293,ACCV2_0023925,7481.47,IMPS,Axis,2026-04-27T20:29:16.878054,2026-04-27T21:23:16.878054
HOP_V2CMP_0032207_2,V2CMP_0032207,2,ACCV2_0023925,ACCV2_0023910,7481.47,RTGS,ICICI,2026-04-27T21:09:53.063532,2026-04-27T21:27:53.063532
HOP_V2CMP_0032208_1,V2CMP_0032208,1,VICT_0075294,ACCV2_0036338,37791.64,UPI,SBI,2026-04-21T23:16:32.020621,2026-04-22T00:27:32.020621
HOP_V2CMP_0032210_1,V2CMP_0032210,1,VICT_0075296,ACCV2_0043012,19713.72,IMPS,ICICI,2026-04-09T21:46:02.047280,2026-04-09T22:21:02.047280
HOP_V2CMP_0032210_2,V2CMP_0032210,2,ACCV2_0043012,ACCV2_0037467,11736.82,IMPS,Axis,2026-04-09T21:55:52.667413,2026-04-09T22:07:52.667413
HOP_V2CMP_0032210_3,V2CMP_0032210,3,ACCV2_0037467,ACCV2_0037440,11736.82,UPI,Kotak,2026-04-09T22:21:20.028257,2026-04-09T22:38:20.028257
HOP_V2CMP_0032211_1,V2CMP_0032211,1,VICT_0075297,ACCV2_0030248,125562.17,UPI,Axis,2026-04-27T07:10:10.851581,2026-04-27T08:16:10.851581
HOP_V2CMP_0032211_2,V2CMP_0032211,2,ACCV2_0030248,ACCV2_0030243,112126.83,UPI,Kotak,2026-04-27T07:19:28.371502,2026-04-27T07:52:28.371502
HOP_V2CMP_0032211_3,V2CMP_0032211,3,ACCV2_0030243,ACCV2_0030242,112126.83,IMPS,Kotak,2026-04-27T07:21:04.312744,2026-04-27T08:34:04.312744
HOP_V2CMP_0032212_1,V2CMP_0032212,1,VICT_0075298,ACCV2_0017526,64920.9,UPI,Bank of Baroda,2026-04-24T07:13:17,2026-04-24T07:50:17
HOP_V2CMP_0032212_2,V2CMP_0032212,2,ACCV2_0017526,ACCV2_0017529,64920.9,UPI,HDFC,2026-04-24T07:28:54.650393,2026-04-24T08:57:54.650393
HOP_V2CMP_0032213_1,V2CMP_0032213,1,VICT_0075299,ACCV2_0033624,97737.8,UPI,SBI,2026-04-02T10:15:09.094264,2026-04-02T10:25:09.094264
HOP_V2CMP_0032213_2,V2CMP_0032213,2,ACCV2_0033624,ACCV2_0033624,97737.8,IMPS,PNB,2026-04-02T10:26:41.798657,2026-04-02T10:56:41.798657
HOP_V2CMP_0032214_1,V2CMP_0032214,1,VICT_0075300,ACCV2_0023562,101250.47,UPI,SBI,2026-04-24T16:11:06.889657,2026-04-24T16:32:06.889657
